Batch,Heigh(µm),Spacing(µm),Span(µm)
Batch 6,253.150012786358,615.2498404908116,90.1769956818218
Batch 6,226.76354608228206,499.021144494491,85.68350051162633
Batch 6,197.93903309607515,539.9389838940341,82.31786343857695
Batch 6,164.1535858462986,619.3207647491847,75.95424923537193
Batch 6,249.8693295655251,509.12468538495466,82.45427924375421
Batch 6,200.71426679523844,554.7151350157247,75.60061006830996
Batch 6,157.52557863331722,472.4837217474967,79.69937440642929
Batch 6,215.86963141133714,569.8740879260762,77.19328822732044
Batch 6,259.08347903874164,584.0065109306211,99.82200347694351
Batch 6,229.13316122752087,532.9586676069654,105.04341789007077
Batch 6,215.75980157363944,570.0445667054312,88.26776816370722
Batch 6,190.57320685249672,472.51046183346773,103.31818439556321
Batch 6,231.34053916118472,651.9593710055648,88.91083031290776
Batch 6,270.8641367408137,423.3720046077859,84.30174290913
Batch 6,232.30038272430602,425.3814466090778,94.20387100959228
Batch 6,248.21240157418777,540.7780672881436,94.68281998201769
Batch 6,205.9769003899611,531.1650935878581,99.71343408579705
Batch 6,266.79925808180735,574.9911332998618,73.73649186303967
Batch 6,208.77680010024886,563.5098339643902,79.55291944550528
Batch 6,248.73767810066653,515.6901373120429,93.35147221771544
Batch 6,196.80035323983455,596.4882016806384,100.00954678217667
Batch 6,204.01364596320886,537.4910425694961,87.48172060892516
Batch 6,197.81777538093482,527.8637906831888,90.72843353216915
Batch 6,228.1000279645071,530.4845440990791,96.86079806010288
Batch 6,259.35360064907536,630.7786010440577,105.46299413642234
Batch 6,240.9061479896261,468.09015668930294,100.19883415316735
Batch 6,227.9541543656543,487.952977293692,103.33046381195388
Batch 6,178.02988843787634,555.1129167803135,101.5622129691781
Batch 6,191.54854731523176,530.5056134994469,79.46681730024041
Batch 6,184.07792890239062,596.3244686856879,90.2554590043512
Batch 6,229.1370937699147,461.1902085904951,99.51406192266768
Batch 6,217.93393450013076,526.9058562812844,83.95196912869763
Batch 6,270.82098632831344,526.312820585539,107.25234490172514
Batch 6,223.02169094965328,565.4848623164831,93.87198616593092
Batch 6,195.35785645987227,644.2206590583543,106.00011356812098
Batch 6,178.32934871255824,526.7885697211713,95.16202225341564
Batch 6,279.554973492553,539.4469899335717,101.66566480525448
Batch 6,223.21226153762376,568.9361899141703,86.8180000725376
Batch 6,228.0111227919881,535.5392369953613,110.44793516655372
Batch 6,188.61653763057353,590.8794495760791,98.73120557333318
Batch 6,157.7832960961421,449.11355948807216,90.7409630446561
Batch 6,175.1093839107565,599.5009163930314,80.1487459992636
Batch 6,243.63883706005993,615.2962142412218,87.92346398696311
Batch 6,247.79400487280282,462.9856977026979,84.7805685497429
Batch 6,204.6806017475841,570.7042608121503,76.69963758242275
Batch 6,234.55446001440947,498.70056440051525,80.20396644108986
Batch 6,256.8477411640785,503.9723659279254,91.54187022813562
Batch 6,256.59173334245247,546.368670265593,71.14172870875807
Batch 6,167.7594082756175,427.5862607595283,95.98657511164022
Batch 6,193.45809177332956,510.5339296329548,85.99705045928624
Batch 6,265.6152762674028,582.0607180871914,88.16718791373123
Batch 6,232.32258429001638,566.0707597052314,84.6685882194171
Batch 6,237.68527657222526,559.2658934335691,81.24840021821126
Batch 6,173.6938330537106,517.279966797223,98.36445173093689
Batch 6,187.16682257700245,427.0223363477085,81.52955125441295
Batch 6,221.11498116517072,519.2855386369433,99.6456980849017
Batch 6,257.6093390479379,644.0557928598334,95.08322991710858
Batch 6,194.64583786634526,623.4860941799587,95.78547712253376
Batch 6,184.55669376104836,457.30110483720523,84.1357480117882
Batch 6,232.50351947593293,405.7850114684752,75.22739699706437
Batch 6,276.3539303920626,435.3178316835721,91.1549562564081
Batch 6,195.02200526429013,569.033930041445,86.24808115991078
Batch 6,248.4911646209479,504.6120024522765,97.92694464815231
Batch 6,158.35907951004532,585.3883898064255,98.08856113323284
Batch 6,184.5922084384507,539.4792395398212,90.81756646826398
Batch 6,182.2065569669376,419.84312774183473,94.73686401753392
Batch 6,186.65083358082697,521.8945153058422,71.32315913420466
Batch 6,199.18240581322888,479.5127160847834,79.34526082135145
Batch 6,217.192388243731,652.9596361258946,97.59926531596267
Batch 6,243.96635897046292,461.87469590164903,95.09481475151199
Batch 6,212.77923384819903,532.7324388190231,90.64322375596059
Batch 6,273.1442985104905,436.15870344885246,88.70317793001702
Batch 6,179.93522975138646,520.7002678665776,77.95521258435883
Batch 6,195.64459589888844,572.0738059009143,88.6169862547429
Batch 6,250.03946951796098,584.28261851359,92.73058886510422
Batch 6,192.43731285000027,561.7305944058553,88.3182403829062
Batch 6,222.85961127289062,445.47907882359004,104.21510400336179
Batch 6,248.6198241525916,637.8714326822486,94.23485320294705
Batch 6,184.81863421828507,455.33467686915026,99.6092080278067
Batch 6,218.5601741617928,593.1377737219785,97.63429532153081
Batch 6,187.02875048988886,447.28551276558204,86.68063604322614
Batch 6,230.99754290970122,448.4370614743029,89.20352439581399
Batch 6,264.49651120249644,568.1965518907903,98.38629837299796
Batch 6,194.53936105745348,500.60124535224026,106.63570052276732
Batch 6,209.73108787445173,449.1887308970812,84.42741893700332
Batch 6,225.18621857598444,567.0239176165593,101.7815151011534
Batch 6,207.7814001752192,518.8961109825815,103.88568065968079
Batch 6,211.97662557541378,530.9737968915399,93.58963162141418
Batch 6,235.05756686600884,468.19961720024236,97.48204626073122
Batch 6,209.98422296224442,499.66900146614057,83.27551192325289
Batch 6,246.72300075013825,533.7703406205792,86.636137500189
Batch 6,186.1077316034193,526.4326164485731,92.35789845567224
Batch 6,166.64518433750052,601.528873901831,105.46688937923315
Batch 6,166.4661575643188,419.43801937212663,99.03990025485565
Batch 6,244.35125835154798,570.0079108451322,99.9565513313862
Batch 6,233.5450487260503,522.7993248918225,84.34745499280189
Batch 6,200.94961108471477,433.9188307104877,78.43810226064532
Batch 6,204.5215285321099,479.76566243086313,100.1846185568756
Batch 6,211.34826606606384,428.20468048337676,107.68237222901504
Batch 6,239.95414011325218,490.63940417781384,81.03121780433209
Batch 6,221.07801658291112,475.0860951922029,108.09282639793071
Batch 6,228.43286403621866,477.86621668044035,100.18664066482694
Batch 6,226.04412970264633,443.7095743558423,100.47100369117064
Batch 6,194.56628921818532,521.2302802293435,93.96378861130685
Batch 6,206.4299285066936,438.47242827281883,101.02569660239863
Batch 6,240.97312599768748,514.4113881809791,102.10600529927359
Batch 6,257.7053864382498,516.4257650465546,86.05483225823366
Batch 6,198.16347613752944,573.7770394139,86.4090324469369
Batch 6,257.1805930135856,521.5758140076415,86.25456211765092
Batch 6,173.01034665936476,563.5186933229018,98.38576371614751
Batch 6,250.88532166421197,475.4072010269622,89.26157925674848
Batch 6,207.72964026263156,636.9066612885631,90.44896653160487
Batch 6,228.86971711134893,612.5935279106429,87.62055218589934
Batch 6,197.74260352400015,460.1102762396508,95.67434982434078
Batch 6,180.019979644021,465.3287005399406,72.54144010066331
Batch 6,225.72319665768944,573.2581660850149,104.82551807793541
Batch 6,240.23211580881693,497.870523820935,82.05443059517961
Batch 6,240.69703338547976,602.709439057622,104.79445308741182
Batch 6,260.02613661455007,557.6057720851115,101.17516913284982
Batch 6,190.61123119400693,483.33776881018537,109.08324816354737
Batch 6,260.02113046278095,508.5612953711784,81.9826112302424
Batch 6,203.43849468609233,611.2216721803876,99.49604656457304
Batch 6,172.42908167172507,507.58222043836815,97.47980517503987
Batch 6,205.56164131124152,432.26024320297404,104.5880506687758
Batch 6,265.1893423972882,483.25780712866447,95.1095212618848
Batch 6,261.54686553186457,424.80149883273975,105.01467253169812
Batch 6,233.31788130947612,466.69263076167056,103.50275433898331
Batch 6,245.36755218924728,529.4992148719274,96.27581819937114
Batch 6,220.4927579426818,571.9272104928019,94.4739267582359
Batch 6,251.08578897590937,408.1702368913962,81.55023016858277
Batch 6,195.79527420760448,432.3257101105143,81.4654109263975
Batch 6,191.92681679894528,548.2521813084709,77.57273028154191
Batch 6,203.01458086734522,501.1998280350781,88.0478773339308
Batch 6,182.92310674255037,628.8387986818493,93.82415711189445
Batch 6,171.41391012922736,428.6987979561561,86.36611724755423
Batch 6,216.15529828019407,443.2313819522603,94.78835063246413
Batch 6,175.62989421171164,431.3658216604451,101.65451630199269
Batch 6,262.9369224271089,480.4940761379834,100.76654163765862
Batch 6,193.03577200241375,499.5902552912529,87.16070247843984
Batch 6,174.34290257728634,472.0921144046518,98.30667952790151
Batch 6,221.90548572181265,494.99517325198474,98.01619432122543
Batch 6,171.23522365726052,486.5692061052955,89.95162639740222
Batch 6,207.35284350229932,545.2825223696453,80.61915249383337
Batch 6,273.100751284329,573.084079232271,78.78367146532815
Batch 6,203.89553545750346,624.4347064222848,93.75419446185467
Batch 6,214.54939582455646,611.0064961664553,97.2907656306643
Batch 6,234.59832952408885,558.227779271004,92.38186161083047
Batch 6,263.23585977111367,487.31206947772097,85.5679889000367
Batch 6,169.5375848230629,558.8279319665365,102.42282757803574
Batch 6,209.25716344807284,459.3209556654452,81.93137533598313
Batch 6,274.30915268679473,573.0042892164365,96.54435712670927
Batch 6,180.55231665557864,495.7083506431233,81.47509480239069
Batch 6,271.0438691448002,483.2633085956755,97.72153739400119
Batch 6,201.5758123124845,515.7240137846586,80.00874261247557
Batch 6,179.83151185247698,532.1165292094303,88.03218240940649
Batch 6,244.47510867857753,496.9757672322566,94.50218961398424
Batch 6,155.21380697792281,546.8040946359552,93.12190731474054
Batch 6,172.9158555441791,603.3303566129096,76.40852960103655
Batch 6,236.02218307847969,522.528736782877,104.23273570951413
Batch 6,253.3514192175055,612.3300350615287,84.92486787867364
Batch 6,264.55585508526224,469.9358288444144,98.7904221378008
Batch 6,179.38467652811477,575.6147151545488,74.60649362967806
Batch 6,191.45945834235818,483.2039759264799,90.48457411977775
Batch 6,251.6963484456667,434.83748334575677,83.52401060467946
Batch 6,236.66077483312782,481.6673867666948,105.012269916744
Batch 6,196.76510943401692,636.3111085133316,72.24337425105851
Batch 6,168.10146835411686,470.23775510684015,83.06609028214044
Batch 6,212.53020077885319,446.16261973275687,78.18385937403194
Batch 6,219.7157096795291,497.0897403111521,102.85448623987735
Batch 6,163.97906520054414,581.171850918491,92.52129851200074
Batch 6,204.64812691656385,559.7909240640887,90.78642086282754
Batch 6,194.75145333124107,500.749558535661,94.11536061068705
Batch 6,226.62857647781604,474.9758014148592,109.79124472938588
Batch 6,261.89253737996586,498.85778876962223,92.04808371782185
Batch 6,254.73338390089287,420.7870976439998,81.38687852566042
Batch 6,248.22627034206562,493.8941602917089,98.046098871444
Batch 6,167.09807322330653,504.6742167454575,87.33029981781799
Batch 6,195.20700835411137,615.6949558529823,106.14030474174896
Batch 6,218.7662217570006,518.3875820192338,94.48933372082222
Batch 6,232.01742693628194,561.2722882284138,83.97334289095755
Batch 6,235.71043262165497,561.9933678337279,82.50367867619893
Batch 6,194.57652872675158,451.934051431,85.68049940853554
Batch 6,251.25761701140442,466.402779061842,87.31039466426706
Batch 6,196.02406243030268,579.6023580594479,105.1954027543002
Batch 6,178.7256588863308,577.775728972383,86.89664743143508
Batch 6,232.06420145180186,534.7755934899012,75.07121727958949
Batch 6,274.94861885056963,439.59196621559437,75.93518094615455
Batch 6,195.12711138799264,405.87346018503035,79.89397134466842
Batch 6,215.48690773992524,485.98661090770725,101.47581610833544
Batch 6,160.30164311407898,598.5815072529156,101.06182534174452
Batch 6,205.01279723034398,563.0357333140795,75.34491088685638
Batch 6,231.8874464245484,624.8114301547756,97.81020445487135
Batch 6,257.6046824845934,600.6115805627429,96.17199225496752
Batch 6,239.56003302787036,489.661613112208,98.57632219242177
Batch 6,186.1026009294909,486.25885970347633,94.53300085101647
Batch 6,173.5447664274038,601.789764247643,94.8164091896322
Batch 6,187.10058201812598,612.7414927930432,108.67074576713338
Batch 6,257.98933724395727,443.36144583435345,90.00190026890543
Batch 6,235.33265103325016,444.356760613952,93.71723761527487
Batch 6,184.31148545266703,559.0526852626458,80.32706195810239
Batch 6,249.99302896897217,508.6495656447019,90.95355024512038
Batch 6,163.51114106433067,505.0741740138958,94.46930915632007
Batch 6,186.085856785889,505.142055069159,96.09773203246777
Batch 6,254.71346470035343,429.75047792715196,91.8120215228125
Batch 6,179.10473685062462,509.2680252299434,81.76112988024366
Batch 6,171.4395165108501,474.72905251780264,107.10231249922907
Batch 6,167.94230120757243,540.5315284969723,82.78221178239554
Batch 6,163.76998301255506,599.8055205546179,92.73800512344971
Batch 6,226.6968502413155,626.1537723309837,86.4283175169725
Batch 6,219.42041753993277,485.89472191377433,108.16117108398167
Batch 6,237.26564066951784,615.0028636278871,70.81863984427162
Batch 6,241.5007836673159,556.2445753106686,76.64791916750663
Batch 6,267.1100979954561,530.0535266190025,84.97751237986483
Batch 6,244.58183969467075,504.11332457538794,107.39759330714352
Batch 6,242.82795405406864,652.2165526765145,87.61694091070906
Batch 6,272.846073319446,551.9300240891989,87.8862221533896
Batch 6,206.05538759392476,479.4911395472801,107.45039894840677
Batch 6,222.34436086241186,421.208207834977,97.8111350315239
Batch 6,212.43227492344218,470.1254710241148,86.10294960814994
Batch 6,238.11753531395163,416.7380347059129,84.55621598068647
Batch 6,192.60475212187097,489.9060326181812,84.24350587109217
Batch 6,177.37246304439788,615.6284784313831,103.54686252199353
Batch 6,204.79385187731975,448.63054358167403,100.10842684535334
Batch 6,265.4422790442719,521.8433895478358,72.48573099952726
Batch 6,230.53732753680845,519.6721198498939,110.29531549273577
Batch 6,195.61738749352065,522.498455545298,90.26623269911232
Batch 6,180.6271596956667,419.3398849717741,77.08019692974236
Batch 6,177.77302799946983,608.2400467452701,92.15004097274249
Batch 6,259.4916473467481,465.1787874897975,92.65268714366033
Batch 6,262.60762662332866,559.3403393308912,93.15902350772419
Batch 6,193.3631605829079,556.2444816023345,103.82901892034988
Batch 6,193.2744892755847,492.85519581477934,80.61353481454405
Batch 6,268.70809326583395,423.46286397591155,102.00084883206753
Batch 6,171.65274939591683,416.90759398886655,75.55223287288088
Batch 6,180.2334558764154,465.14983615921386,81.33444224994736
Batch 6,190.87585887568306,530.2429196160911,98.04988128954781
Batch 6,268.4461627351287,587.9269707327996,107.66044301202979
